red	eCut	att
0.1926	3.98107e+19	0
0.1926	4.21697e+19	0
0.1926	4.46684e+19	0
0.1926	4.73151e+19	0
0.1926	5.01187e+19	0
0.1926	5.30884e+19	0
0.1926	5.62341e+19	0
0.1926	5.95662e+19	0
0.1926	6.30957e+19	0
0.1926	6.68344e+19	0
0.1926	7.07946e+19	0
0.1926	7.49894e+19	0
0.1926	7.94328e+19	0
0.1926	8.41395e+19	0
0.1926	8.91251e+19	0
0.1926	9.44061e+19	0
0.1926	1e+20	0
0.1951	1e+19	0.190582
0.1951	1.05925e+19	0.186764
0.1951	1.12202e+19	0.182414
0.1951	1.1885e+19	0.178029
0.1951	1.25893e+19	0.172651
0.1951	1.33352e+19	0.166398
0.1951	1.41254e+19	0.158394
0.1951	1.49624e+19	0.148707
0.1951	1.58489e+19	0.136611
0.1951	1.6788e+19	0.122138
0.1951	1.77828e+19	0.105501
0.1951	1.88365e+19	0.0865819
0.1951	1.99526e+19	0.0669405
0.1951	2.11349e+19	0.0480511
0.1951	2.23872e+19	0.0319938
0.1951	2.37137e+19	0.0190284
0.1951	2.51189e+19	0.010213
0.1951	2.66073e+19	0.0046576
0.1951	2.81838e+19	0.0018665
0.1951	2.98538e+19	0.000666927
0.1951	3.16228e+19	0.000195354
0.1951	3.34965e+19	5.52975e-05
0.1951	3.54813e+19	0
0.1951	3.75837e+19	0
0.1951	3.98107e+19	0
0.1951	4.21697e+19	0
0.1951	4.46684e+19	0
0.1951	4.73151e+19	0
0.1951	5.01187e+19	0
0.1951	5.30884e+19	0
0.1951	5.62341e+19	0
0.1951	5.95662e+19	0
0.1951	6.30957e+19	0
0.1951	6.68344e+19	0
0.1951	7.07946e+19	0
0.1951	7.49894e+19	0
0.1951	7.94328e+19	0
0.1951	8.41395e+19	0
0.1951	8.91251e+19	0
0.1951	9.44061e+19	0
0.1951	1e+20	0
0.1976	1e+19	0.185642
0.1976	1.05925e+19	0.181583
0.1976	1.12202e+19	0.177225
0.1976	1.1885e+19	0.172724
0.1976	1.25893e+19	0.16716
0.1976	1.33352e+19	0.160449
0.1976	1.41254e+19	0.152516
0.1976	1.49624e+19	0.142178
0.1976	1.58489e+19	0.129799
0.1976	1.6788e+19	0.114646
0.1976	1.77828e+19	0.0978107
0.1976	1.88365e+19	0.0789987
0.1976	1.99526e+19	0.0598144
0.1976	2.11349e+19	0.0420461
0.1976	2.23872e+19	0.0273801
0.1976	2.37137e+19	0.0158093
0.1976	2.51189e+19	0.00814278
0.1976	2.66073e+19	0.00361573
0.1976	2.81838e+19	0.00128577
0.1976	2.98538e+19	0.000448794
0.1976	3.16228e+19	0.000132483
0.1976	3.34965e+19	4.15024e-05
0.1976	3.54813e+19	0
0.1976	3.75837e+19	0
0.1976	3.98107e+19	0
0.1976	4.21697e+19	0
0.1976	4.46684e+19	0
0.1976	4.73151e+19	0
0.1976	5.01187e+19	0
0.1976	5.30884e+19	0
0.1976	5.62341e+19	0
0.1976	5.95662e+19	0
0.1976	6.30957e+19	0
0.1976	6.68344e+19	0
0.1976	7.07946e+19	0
0.1976	7.49894e+19	0
0.1976	7.94328e+19	0
0.1976	8.41395e+19	0
0.1976	8.91251e+19	0
0.1976	9.44061e+19	0
0.1976	1e+20	0
0.2001	1e+19	0.180903
0.2001	1.05925e+19	0.176752
0.2001	1.12202e+19	0.172171
0.2001	1.1885e+19	0.167681
0.2001	1.25893e+19	0.161734
0.2001	1.33352e+19	0.15473
0.2001	1.41254e+19	0.14625
0.2001	1.49624e+19	0.135513
0.2001	1.58489e+19	0.122752
0.2001	1.6788e+19	0.107399
0.2001	1.77828e+19	0.0902732
0.2001	1.88365e+19	0.071515
0.2001	1.99526e+19	0.0533223
0.2001	2.11349e+19	0.0366407
0.2001	2.23872e+19	0.0230632
0.2001	2.37137e+19	0.0126951
0.2001	2.51189e+19	0.00629046
0.2001	2.66073e+19	0.00264373
0.2001	2.81838e+19	0.000981689
0.2001	2.98538e+19	0.000333629
0.2001	3.16228e+19	6.30887e-05
0.2001	3.34965e+19	2.76654e-05
0.2001	3.54813e+19	0
0.2001	3.75837e+19	0
0.2001	3.98107e+19	0
0.2001	4.21697e+19	0
0.2001	4.46684e+19	0
0.2001	4.73151e+19	0
0.2001	5.01187e+19	0
0.2001	5.30884e+19	0
0.2001	5.62341e+19	0
0.2001	5.95662e+19	0
0.2001	6.30957e+19	0
0.2001	6.68344e+19	0
0.2001	7.07946e+19	0
0.2001	7.49894e+19	0
0.2001	7.94328e+19	0
0.2001	8.41395e+19	0
0.2001	8.91251e+19	0
0.2001	9.44061e+19	0
0.2001	1e+20	0
0.2026	1e+19	0.176267
0.2026	1.05925e+19	0.172093
0.2026	1.12202e+19	0.167521
0.2026	1.1885e+19	0.162714
0.2026	1.25893e+19	0.156578
0.2026	1.33352e+19	0.149422
0.2026	1.41254e+19	0.14044
0.2026	1.49624e+19	0.129216
0.2026	1.58489e+19	0.11607
0.2026	1.6788e+19	0.100786
0.2026	1.77828e+19	0.0831929
0.2026	1.88365e+19	0.0648098
0.2026	1.99526e+19	0.0470275
0.2026	2.11349e+19	0.0316332
0.2026	2.23872e+19	0.0190786
0.2026	2.37137e+19	0.0103671
0.2026	2.51189e+19	0.00498329
0.2026	2.66073e+19	0.00198247
0.2026	2.81838e+19	0.000640363
0.2026	2.98538e+19	0.000189801
0.2026	3.16228e+19	5.04862e-05
0.2026	3.34965e+19	6.9196e-06
0.2026	3.54813e+19	0
0.2026	3.75837e+19	0
0.2026	3.98107e+19	0
0.2026	4.21697e+19	0
0.2026	4.46684e+19	0
0.2026	4.73151e+19	0
0.2026	5.01187e+19	0
0.2026	5.30884e+19	0
0.2026	5.62341e+19	0
0.2026	5.95662e+19	0
0.2026	6.30957e+19	0
0.2026	6.68344e+19	0
0.2026	7.07946e+19	0
0.2026	7.49894e+19	0
0.2026	7.94328e+19	0
0.2026	8.41395e+19	0
0.2026	8.91251e+19	0
0.2026	9.44061e+19	0
0.2026	1e+20	0
0.2051	1e+19	0.171519
0.2051	1.05925e+19	0.167314
0.2051	1.12202e+19	0.162565
0.2051	1.1885e+19	0.157336
0.2051	1.25893e+19	0.151191
0.2051	1.33352e+19	0.143765
0.2051	1.41254e+19	0.134351
0.2051	1.49624e+19	0.123039
0.2051	1.58489e+19	0.109351
0.2051	1.6788e+19	0.0935514
0.2051	1.77828e+19	0.0759927
0.2051	1.88365e+19	0.0582084
0.2051	1.99526e+19	0.0409807
0.2051	2.11349e+19	0.0270466
0.2051	2.23872e+19	0.0157554
0.2051	2.37137e+19	0.00835249
0.2051	2.51189e+19	0.00372136
0.2051	2.66073e+19	0.00147445
0.2051	2.81838e+19	0.000498607
0.2051	2.98538e+19	0.000143761
0.2051	3.16228e+19	3.78826e-05
0.2051	3.34965e+19	0
0.2051	3.54813e+19	0
0.2051	3.75837e+19	0
0.2051	3.98107e+19	0
0.2051	4.21697e+19	0
0.2051	4.46684e+19	0
0.2051	4.73151e+19	0
0.2051	5.01187e+19	0
0.2051	5.30884e+19	0
0.2051	5.62341e+19	0
0.2051	5.95662e+19	0
0.2051	6.30957e+19	0
0.2051	6.68344e+19	0
0.2051	7.07946e+19	0
0.2051	7.49894e+19	0
0.2051	7.94328e+19	0
0.2051	8.41395e+19	0
0.2051	8.91251e+19	0
0.2051	9.44061e+19	0
0.2051	1e+20	0
0.2076	1e+19	0.16685
0.2076	1.05925e+19	0.162501
0.2076	1.12202e+19	0.157924
0.2076	1.1885e+19	0.152425
0.2076	1.25893e+19	0.146079
0.2076	1.33352e+19	0.138461
0.2076	1.41254e+19	0.128395
0.2076	1.49624e+19	0.116904
0.2076	1.58489e+19	0.102924
0.2076	1.6788e+19	0.0867044
0.2076	1.77828e+19	0.0692731
0.2076	1.88365e+19	0.05175
0.2076	1.99526e+19	0.0357186
0.2076	2.11349e+19	0.0228759
0.2076	2.23872e+19	0.0129089
0.2076	2.37137e+19	0.00650438
0.2076	2.51189e+19	0.0028061
0.2076	2.66073e+19	0.00103908
0.2076	2.81838e+19	0.00029931
0.2076	2.98538e+19	6.90671e-05
0.2076	3.16228e+19	2.52721e-05
0.2076	3.34965e+19	0
0.2076	3.54813e+19	0
0.2076	3.75837e+19	0
0.2076	3.98107e+19	0
0.2076	4.21697e+19	0
0.2076	4.46684e+19	0
0.2076	4.73151e+19	0
0.2076	5.01187e+19	0
0.2076	5.30884e+19	0
0.2076	5.62341e+19	0
0.2076	5.95662e+19	0
0.2076	6.30957e+19	0
0.2076	6.68344e+19	0
0.2076	7.07946e+19	0
0.2076	7.49894e+19	0
0.2076	7.94328e+19	0
0.2076	8.41395e+19	0
0.2076	8.91251e+19	0
0.2076	9.44061e+19	0
0.2076	1e+20	0
0.2101	1e+19	0.162685
0.2101	1.05925e+19	0.158152
0.2101	1.12202e+19	0.153607
0.2101	1.1885e+19	0.147754
0.2101	1.25893e+19	0.141198
0.2101	1.33352e+19	0.132974
0.2101	1.41254e+19	0.122722
0.2101	1.49624e+19	0.110658
0.2101	1.58489e+19	0.0962644
0.2101	1.6788e+19	0.0801437
0.2101	1.77828e+19	0.0627803
0.2101	1.88365e+19	0.0461052
0.2101	1.99526e+19	0.0310647
0.2101	2.11349e+19	0.0192081
0.2101	2.23872e+19	0.0106022
0.2101	2.37137e+19	0.00497431
0.2101	2.51189e+19	0.0020549
0.2101	2.66073e+19	0.000735452
0.2101	2.81838e+19	0.0001937
0.2101	2.98538e+19	4.01729e-05
0.2101	3.16228e+19	1.89013e-05
0.2101	3.34965e+19	0
0.2101	3.54813e+19	0
0.2101	3.75837e+19	0
0.2101	3.98107e+19	0
0.2101	4.21697e+19	0
0.2101	4.46684e+19	0
0.2101	4.73151e+19	0
0.2101	5.01187e+19	0
0.2101	5.30884e+19	0
0.2101	5.62341e+19	0
0.2101	5.95662e+19	0
0.2101	6.30957e+19	0
0.2101	6.68344e+19	0
0.2101	7.07946e+19	0
0.2101	7.49894e+19	0
0.2101	7.94328e+19	0
0.2101	8.41395e+19	0
0.2101	8.91251e+19	0
0.2101	9.44061e+19	0
0.2101	1e+20	0
0.2126	1e+19	0.158643
0.2126	1.05925e+19	0.154152
0.2126	1.12202e+19	0.149344
0.2126	1.1885e+19	0.143404
0.2126	1.25893e+19	0.136473
0.2126	1.33352e+19	0.127698
0.2126	1.41254e+19	0.116932
0.2126	1.49624e+19	0.104594
0.2126	1.58489e+19	0.0898801
0.2126	1.6788e+19	0.0736542
0.2126	1.77828e+19	0.0566694
0.2126	1.88365e+19	0.0404179
0.2126	1.99526e+19	0.0265315
0.2126	2.11349e+19	0.0158409
0.2126	2.23872e+19	0.00845973
0.2126	2.37137e+19	0.0038429
0.2126	2.51189e+19	0.00151731
0.2126	2.66073e+19	0.000514909
0.2126	2.81838e+19	0.000120175
0.2126	2.98538e+19	2.86407e-05
0.2126	3.16228e+19	1.25703e-05
0.2126	3.34965e+19	0
0.2126	3.54813e+19	0
0.2126	3.75837e+19	0
0.2126	3.98107e+19	0
0.2126	4.21697e+19	0
0.2126	4.46684e+19	0
0.2126	4.73151e+19	0
0.2126	5.01187e+19	0
0.2126	5.30884e+19	0
0.2126	5.62341e+19	0
0.2126	5.95662e+19	0
0.2126	6.30957e+19	0
0.2126	6.68344e+19	0
0.2126	7.07946e+19	0
0.2126	7.49894e+19	0
0.2126	7.94328e+19	0
0.2126	8.41395e+19	0
0.2126	8.91251e+19	0
0.2126	9.44061e+19	0
0.2126	1e+20	0
0.2151	1e+19	0.154268
0.2151	1.05925e+19	0.149644
0.2151	1.12202e+19	0.144556
0.2151	1.1885e+19	0.138418
0.2151	1.25893e+19	0.131165
0.2151	1.33352e+19	0.12202
0.2151	1.41254e+19	0.110987
0.2151	1.49624e+19	0.0981869
0.2151	1.58489e+19	0.0833309
0.2151	1.6788e+19	0.0673912
0.2151	1.77828e+19	0.0506865
0.2151	1.88365e+19	0.0351569
0.2151	1.99526e+19	0.02269
0.2151	2.11349e+19	0.013205
0.2151	2.23872e+19	0.00684339
0.2151	2.37137e+19	0.00300261
0.2151	2.51189e+19	0.00118659
0.2151	2.66073e+19	0.000395707
0.2151	2.81838e+19	8.87886e-05
0.2151	2.98538e+19	1.14552e-05
0.2151	3.16228e+19	6.28638e-06
0.2151	3.34965e+19	0
0.2151	3.54813e+19	0
0.2151	3.75837e+19	0
0.2151	3.98107e+19	0
0.2151	4.21697e+19	0
0.2151	4.46684e+19	0
0.2151	4.73151e+19	0
0.2151	5.01187e+19	0
0.2151	5.30884e+19	0
0.2151	5.62341e+19	0
0.2151	5.95662e+19	0
0.2151	6.30957e+19	0
0.2151	6.68344e+19	0
0.2151	7.07946e+19	0
0.2151	7.49894e+19	0
0.2151	7.94328e+19	0
0.2151	8.41395e+19	0
0.2151	8.91251e+19	0
0.2151	9.44061e+19	0
0.2151	1e+20	0
0.2176	1e+19	0.149821
0.2176	1.05925e+19	0.145065
0.2176	1.12202e+19	0.139794
0.2176	1.1885e+19	0.133618
0.2176	1.25893e+19	0.126099
0.2176	1.33352e+19	0.116531
0.2176	1.41254e+19	0.105331
0.2176	1.49624e+19	0.0921874
0.2176	1.58489e+19	0.0773557
0.2176	1.6788e+19	0.0613828
0.2176	1.77828e+19	0.045341
0.2176	1.88365e+19	0.0307043
0.2176	1.99526e+19	0.0192611
0.2176	2.11349e+19	0.0106222
0.2176	2.23872e+19	0.00531029
0.2176	2.37137e+19	0.00223091
0.2176	2.51189e+19	0.000835153
0.2176	2.66073e+19	0.000238473
0.2176	2.81838e+19	5.75184e-05
0.2176	2.98538e+19	1.14633e-05
0.2176	3.16228e+19	6.29386e-06
0.2176	3.34965e+19	0
0.2176	3.54813e+19	0
0.2176	3.75837e+19	0
0.2176	3.98107e+19	0
0.2176	4.21697e+19	0
0.2176	4.46684e+19	0
0.2176	4.73151e+19	0
0.2176	5.01187e+19	0
0.2176	5.30884e+19	0
0.2176	5.62341e+19	0
0.2176	5.95662e+19	0
0.2176	6.30957e+19	0
0.2176	6.68344e+19	0
0.2176	7.07946e+19	0
0.2176	7.49894e+19	0
0.2176	7.94328e+19	0
0.2176	8.41395e+19	0
0.2176	8.91251e+19	0
0.2176	9.44061e+19	0
0.2176	1e+20	0
0.2201	1e+19	0.145692
0.2201	1.05925e+19	0.141011
0.2201	1.12202e+19	0.135488
0.2201	1.1885e+19	0.12898
0.2201	1.25893e+19	0.121179
0.2201	1.33352e+19	0.111174
0.2201	1.41254e+19	0.0996906
0.2201	1.49624e+19	0.0861821
0.2201	1.58489e+19	0.0714006
0.2201	1.6788e+19	0.0555347
0.2201	1.77828e+19	0.0402366
0.2201	1.88365e+19	0.026584
0.2201	1.99526e+19	0.0160823
0.2201	2.11349e+19	0.00870315
0.2201	2.23872e+19	0.00409368
0.2201	2.37137e+19	0.00155577
0.2201	2.51189e+19	0.000591479
0.2201	2.66073e+19	0.000162085
0.2201	2.81838e+19	4.17901e-05
0.2201	2.98538e+19	1.14496e-05
0.2201	3.16228e+19	0
0.2201	3.34965e+19	0
0.2201	3.54813e+19	0
0.2201	3.75837e+19	0
0.2201	3.98107e+19	0
0.2201	4.21697e+19	0
0.2201	4.46684e+19	0
0.2201	4.73151e+19	0
0.2201	5.01187e+19	0
0.2201	5.30884e+19	0
0.2201	5.62341e+19	0
0.2201	5.95662e+19	0
0.2201	6.30957e+19	0
0.2201	6.68344e+19	0
0.2201	7.07946e+19	0
0.2201	7.49894e+19	0
0.2201	7.94328e+19	0
0.2201	8.41395e+19	0
0.2201	8.91251e+19	0
0.2201	9.44061e+19	0
0.2201	1e+20	0
0.2226	1e+19	0.141326
0.2226	1.05925e+19	0.136503
0.2226	1.12202e+19	0.130795
0.2226	1.1885e+19	0.124113
0.2226	1.25893e+19	0.115909
0.2226	1.33352e+19	0.105646
0.2226	1.41254e+19	0.0937567
0.2226	1.49624e+19	0.080204
0.2226	1.58489e+19	0.0653567
0.2226	1.6788e+19	0.0499197
0.2226	1.77828e+19	0.0351623
0.2226	1.88365e+19	0.0227559
0.2226	1.99526e+19	0.013335
0.2226	2.11349e+19	0.006842
0.2226	2.23872e+19	0.00302706
0.2226	2.37137e+19	0.00115582
0.2226	2.51189e+19	0.000352597
0.2226	2.66073e+19	9.06917e-05
0.2226	2.81838e+19	1.56865e-05
0.2226	2.98538e+19	5.7301e-06
0.2226	3.16228e+19	0
0.2226	3.34965e+19	0
0.2226	3.54813e+19	0
0.2226	3.75837e+19	0
0.2226	3.98107e+19	0
0.2226	4.21697e+19	0
0.2226	4.46684e+19	0
0.2226	4.73151e+19	0
0.2226	5.01187e+19	0
0.2226	5.30884e+19	0
0.2226	5.62341e+19	0
0.2226	5.95662e+19	0
0.2226	6.30957e+19	0
0.2226	6.68344e+19	0
0.2226	7.07946e+19	0
0.2226	7.49894e+19	0
0.2226	7.94328e+19	0
0.2226	8.41395e+19	0
0.2226	8.91251e+19	0
0.2226	9.44061e+19	0
0.2226	1e+20	0
0.2251	1e+19	0.137366
0.2251	1.05925e+19	0.132422
0.2251	1.12202e+19	0.1264
0.2251	1.1885e+19	0.119451
0.2251	1.25893e+19	0.110844
0.2251	1.33352e+19	0.100612
0.2251	1.41254e+19	0.0882946
0.2251	1.49624e+19	0.0745326
0.2251	1.58489e+19	0.0596457
0.2251	1.6788e+19	0.0445626
0.2251	1.77828e+19	0.0304601
0.2251	1.88365e+19	0.0192293
0.2251	1.99526e+19	0.0108367
0.2251	2.11349e+19	0.00545437
0.2251	2.23872e+19	0.00235668
0.2251	2.37137e+19	0.00094963
0.2251	2.51189e+19	0.000274298
0.2251	2.66073e+19	6.20783e-05
0.2251	2.81838e+19	1.04601e-05
0.2251	2.98538e+19	0
0.2251	3.16228e+19	0
0.2251	3.34965e+19	0
0.2251	3.54813e+19	0
0.2251	3.75837e+19	0
0.2251	3.98107e+19	0
0.2251	4.21697e+19	0
0.2251	4.46684e+19	0
0.2251	4.73151e+19	0
0.2251	5.01187e+19	0
0.2251	5.30884e+19	0
0.2251	5.62341e+19	0
0.2251	5.95662e+19	0
0.2251	6.30957e+19	0
0.2251	6.68344e+19	0
0.2251	7.07946e+19	0
0.2251	7.49894e+19	0
0.2251	7.94328e+19	0
0.2251	8.41395e+19	0
0.2251	8.91251e+19	0
0.2251	9.44061e+19	0
0.2251	1e+20	0
0.2276	1e+19	0.133
0.2276	1.05925e+19	0.127786
0.2276	1.12202e+19	0.121661
0.2276	1.1885e+19	0.114491
0.2276	1.25893e+19	0.105603
0.2276	1.33352e+19	0.0948157
0.2276	1.41254e+19	0.0822565
0.2276	1.49624e+19	0.0683649
0.2276	1.58489e+19	0.0537916
0.2276	1.6788e+19	0.0392704
0.2276	1.77828e+19	0.0262023
0.2276	1.88365e+19	0.0161555
0.2276	1.99526e+19	0.00867907
0.2276	2.11349e+19	0.00415472
0.2276	2.23872e+19	0.00170894
0.2276	2.37137e+19	0.000628236
0.2276	2.51189e+19	0.000174306
0.2276	2.66073e+19	4.30295e-05
0.2276	2.81838e+19	5.23626e-06
0.2276	2.98538e+19	0
0.2276	3.16228e+19	0
0.2276	3.34965e+19	0
0.2276	3.54813e+19	0
0.2276	3.75837e+19	0
0.2276	3.98107e+19	0
0.2276	4.21697e+19	0
0.2276	4.46684e+19	0
0.2276	4.73151e+19	0
0.2276	5.01187e+19	0
0.2276	5.30884e+19	0
0.2276	5.62341e+19	0
0.2276	5.95662e+19	0
0.2276	6.30957e+19	0
0.2276	6.68344e+19	0
0.2276	7.07946e+19	0
0.2276	7.49894e+19	0
0.2276	7.94328e+19	0
0.2276	8.41395e+19	0
0.2276	8.91251e+19	0
0.2276	9.44061e+19	0
0.2276	1e+20	0
0.2301	1e+19	0.12912
0.2301	1.05925e+19	0.123749
0.2301	1.12202e+19	0.117396
0.2301	1.1885e+19	0.109972
0.2301	1.25893e+19	0.100539
0.2301	1.33352e+19	0.0895144
0.2301	1.41254e+19	0.0766715
0.2301	1.49624e+19	0.0626886
0.2301	1.58489e+19	0.0482072
0.2301	1.6788e+19	0.0344933
0.2301	1.77828e+19	0.0223069
0.2301	1.88365e+19	0.0132692
0.2301	1.99526e+19	0.00696963
0.2301	2.11349e+19	0.00311412
0.2301	2.23872e+19	0.00122885
0.2301	2.37137e+19	0.00044107
0.2301	2.51189e+19	0.000113225
0.2301	2.66073e+19	2.38894e-05
0.2301	2.81838e+19	5.23385e-06
0.2301	2.98538e+19	0
0.2301	3.16228e+19	0
0.2301	3.34965e+19	0
0.2301	3.54813e+19	0
0.2301	3.75837e+19	0
0.2301	3.98107e+19	0
0.2301	4.21697e+19	0
0.2301	4.46684e+19	0
0.2301	4.73151e+19	0
0.2301	5.01187e+19	0
0.2301	5.30884e+19	0
0.2301	5.62341e+19	0
0.2301	5.95662e+19	0
0.2301	6.30957e+19	0
0.2301	6.68344e+19	0
0.2301	7.07946e+19	0
0.2301	7.49894e+19	0
0.2301	7.94328e+19	0
0.2301	8.41395e+19	0
0.2301	8.91251e+19	0
0.2301	9.44061e+19	0
0.2301	1e+20	0
0.2326	1e+19	0.125099
0.2326	1.05925e+19	0.119395
0.2326	1.12202e+19	0.112932
0.2326	1.1885e+19	0.105141
0.2326	1.25893e+19	0.0953153
0.2326	1.33352e+19	0.0840401
0.2326	1.41254e+19	0.0710887
0.2326	1.49624e+19	0.0571562
0.2326	1.58489e+19	0.0429324
0.2326	1.6788e+19	0.0298503
0.2326	1.77828e+19	0.0189321
0.2326	1.88365e+19	0.0107619
0.2326	1.99526e+19	0.00538956
0.2326	2.11349e+19	0.00236278
0.2326	2.23872e+19	0.000930917
0.2326	2.37137e+19	0.000285982
0.2326	2.51189e+19	6.09188e-05
0.2326	2.66073e+19	1.4334e-05
0.2326	2.81838e+19	5.23489e-06
0.2326	2.98538e+19	0
0.2326	3.16228e+19	0
0.2326	3.34965e+19	0
0.2326	3.54813e+19	0
0.2326	3.75837e+19	0
0.2326	3.98107e+19	0
0.2326	4.21697e+19	0
0.2326	4.46684e+19	0
0.2326	4.73151e+19	0
0.2326	5.01187e+19	0
0.2326	5.30884e+19	0
0.2326	5.62341e+19	0
0.2326	5.95662e+19	0
0.2326	6.30957e+19	0
0.2326	6.68344e+19	0
0.2326	7.07946e+19	0
0.2326	7.49894e+19	0
0.2326	7.94328e+19	0
0.2326	8.41395e+19	0
0.2326	8.91251e+19	0
0.2326	9.44061e+19	0
0.2326	1e+20	0
0.2351	1e+19	0.121186
0.2351	1.05925e+19	0.115262
0.2351	1.12202e+19	0.108427
0.2351	1.1885e+19	0.100246
0.2351	1.25893e+19	0.0902299
0.2351	1.33352e+19	0.0787228
0.2351	1.41254e+19	0.0657499
0.2351	1.49624e+19	0.051762
0.2351	1.58489e+19	0.0381773
0.2351	1.6788e+19	0.025828
0.2351	1.77828e+19	0.015904
0.2351	1.88365e+19	0.00865051
0.2351	1.99526e+19	0.00420676
0.2351	2.11349e+19	0.00172841
0.2351	2.23872e+19	0.000688264
0.2351	2.37137e+19	0.000186761
0.2351	2.51189e+19	3.04654e-05
0.2351	2.66073e+19	9.55712e-06
0.2351	2.81838e+19	0
0.2351	2.98538e+19	0
0.2351	3.16228e+19	0
0.2351	3.34965e+19	0
0.2351	3.54813e+19	0
0.2351	3.75837e+19	0
0.2351	3.98107e+19	0
0.2351	4.21697e+19	0
0.2351	4.46684e+19	0
0.2351	4.73151e+19	0
0.2351	5.01187e+19	0
0.2351	5.30884e+19	0
0.2351	5.62341e+19	0
0.2351	5.95662e+19	0
0.2351	6.30957e+19	0
0.2351	6.68344e+19	0
0.2351	7.07946e+19	0
0.2351	7.49894e+19	0
0.2351	7.94328e+19	0
0.2351	8.41395e+19	0
0.2351	8.91251e+19	0
0.2351	9.44061e+19	0
0.2351	1e+20	0
0.2376	1e+19	0.116931
0.2376	1.05925e+19	0.110756
0.2376	1.12202e+19	0.103841
0.2376	1.1885e+19	0.0952971
0.2376	1.25893e+19	0.0851305
0.2376	1.33352e+19	0.0732367
0.2376	1.41254e+19	0.0601113
0.2376	1.49624e+19	0.0465792
0.2376	1.58489e+19	0.0336798
0.2376	1.6788e+19	0.0220804
0.2376	1.77828e+19	0.0132066
0.2376	1.88365e+19	0.00683946
0.2376	1.99526e+19	0.00316434
0.2376	2.11349e+19	0.00124699
0.2376	2.23872e+19	0.000409665
0.2376	2.37137e+19	0.000111347
0.2376	2.51189e+19	1.74277e-05
0.2376	2.66073e+19	4.78091e-06
0.2376	2.81838e+19	0
0.2376	2.98538e+19	0
0.2376	3.16228e+19	0
0.2376	3.34965e+19	0
0.2376	3.54813e+19	0
0.2376	3.75837e+19	0
0.2376	3.98107e+19	0
0.2376	4.21697e+19	0
0.2376	4.46684e+19	0
0.2376	4.73151e+19	0
0.2376	5.01187e+19	0
0.2376	5.30884e+19	0
0.2376	5.62341e+19	0
0.2376	5.95662e+19	0
0.2376	6.30957e+19	0
0.2376	6.68344e+19	0
0.2376	7.07946e+19	0
0.2376	7.49894e+19	0
0.2376	7.94328e+19	0
0.2376	8.41395e+19	0
0.2376	8.91251e+19	0
0.2376	9.44061e+19	0
0.2376	1e+20	0
0.2401	1e+19	0.112972
0.2401	1.05925e+19	0.106733
0.2401	1.12202e+19	0.0994334
0.2401	1.1885e+19	0.0905954
0.2401	1.25893e+19	0.0802402
0.2401	1.33352e+19	0.0681174
0.2401	1.41254e+19	0.0548849
0.2401	1.49624e+19	0.0416511
0.2401	1.58489e+19	0.0293369
0.2401	1.6788e+19	0.0187417
0.2401	1.77828e+19	0.0107724
0.2401	1.88365e+19	0.00553971
0.2401	1.99526e+19	0.00238389
0.2401	2.11349e+19	0.000900111
0.2401	2.23872e+19	0.000268306
0.2401	2.37137e+19	7.95305e-05
0.2401	2.51189e+19	1.30766e-05
0.2401	2.66073e+19	0
0.2401	2.81838e+19	0
0.2401	2.98538e+19	0
0.2401	3.16228e+19	0
0.2401	3.34965e+19	0
0.2401	3.54813e+19	0
0.2401	3.75837e+19	0
0.2401	3.98107e+19	0
0.2401	4.21697e+19	0
0.2401	4.46684e+19	0
0.2401	4.73151e+19	0
0.2401	5.01187e+19	0
0.2401	5.30884e+19	0
0.2401	5.62341e+19	0
0.2401	5.95662e+19	0
0.2401	6.30957e+19	0
0.2401	6.68344e+19	0
0.2401	7.07946e+19	0
0.2401	7.49894e+19	0
0.2401	7.94328e+19	0
0.2401	8.41395e+19	0
0.2401	8.91251e+19	0
0.2401	9.44061e+19	0
0.2401	1e+20	0
0.2426	1e+19	0.108933
0.2426	1.05925e+19	0.102592
0.2426	1.12202e+19	0.0951006
0.2426	1.1885e+19	0.0862951
0.2426	1.25893e+19	0.0755642
0.2426	1.33352e+19	0.0633507
0.2426	1.41254e+19	0.0502527
0.2426	1.49624e+19	0.0373575
0.2426	1.58489e+19	0.0256972
0.2426	1.6788e+19	0.015969
0.2426	1.77828e+19	0.00881889
0.2426	1.88365e+19	0.00425561
0.2426	1.99526e+19	0.00181683
0.2426	2.11349e+19	0.00069495
0.2426	2.23872e+19	0.000184935
0.2426	2.37137e+19	4.37337e-05
0.2426	2.51189e+19	1.30768e-05
0.2426	2.66073e+19	0
0.2426	2.81838e+19	0
0.2426	2.98538e+19	0
0.2426	3.16228e+19	0
0.2426	3.34965e+19	0
0.2426	3.54813e+19	0
0.2426	3.75837e+19	0
0.2426	3.98107e+19	0
0.2426	4.21697e+19	0
0.2426	4.46684e+19	0
0.2426	4.73151e+19	0
0.2426	5.01187e+19	0
0.2426	5.30884e+19	0
0.2426	5.62341e+19	0
0.2426	5.95662e+19	0
0.2426	6.30957e+19	0
0.2426	6.68344e+19	0
0.2426	7.07946e+19	0
0.2426	7.49894e+19	0
0.2426	7.94328e+19	0
0.2426	8.41395e+19	0
0.2426	8.91251e+19	0
0.2426	9.44061e+19	0
0.2426	1e+20	0
0.2451	1e+19	0.105233
